01. Ano,02. Nome País (Europa),03. Nome Região (Portugal),04. Âmbito Geográfico,05. Filtro 1,06. Filtro 2,07. Filtro 3,08. Escala ,09. Símbolo,10. Valor,Região de Saúde
2007.0,,Lousada,Município,Total,Total,, pessoas,,47000.0,Região de Saúde Norte
2007.0,,Mação,Município,Total,Total,, pessoas,,7727.0,Região de Saúde LVT
2007.0,,Macedo de Cavaleiros,Município,Total,Total,, pessoas,,16433.0,Região de Saúde Norte
2007.0,,Machico,Município,Total,Total,, pessoas,,22037.0,Região Autónoma da Madeira
2007.0,,Madalena,Município,Total,Total,, pessoas,,6103.0,Região Autónoma dos Açores
2007.0,,Mafra,Município,Total,Total,, pessoas,,69729.0,Região de Saúde LVT
2007.0,,Maia,Município,Total,Total,, pessoas,,131546.0,Região de Saúde Norte
2007.0,,Mangualde,Município,Total,Total,, pessoas,,20333.0,Região de Saúde do Centro
2007.0,,Manteigas,Município,Total,Total,, pessoas,,3675.0,Região de Saúde do Centro
2007.0,,Marco de Canaveses,Município,Total,Total,, pessoas,,53679.0,Região de Saúde Norte
2007.0,,Marinha Grande,Município,Total,Total,, pessoas,,37938.0,Região de Saúde LVT
2007.0,,Marvão,Município,Total,Total,, pessoas,,3709.0,Região de Saúde do Alentejo
2007.0,,Matosinhos,Município,Total,Total,, pessoas,,174041.0,Região de Saúde Norte
2007.0,,Mealhada,Município,Total,Total,, pessoas,,20671.0,Região de Saúde do Centro
2007.0,,Mêda,Município,Total,Total,, pessoas,,5530.0,Região de Saúde do Centro
2007.0,,Melgaço,Município,Total,Total,, pessoas,,9500.0,Região de Saúde Norte
2007.0,,Mértola,Município,Total,Total,, pessoas,,7745.0,Região de Saúde do Alentejo
2007.0,,Mesão Frio,Município,Total,Total,, pessoas,,4636.0,Região de Saúde Norte
2007.0,,Mira,Município,Total,Total,, pessoas,,12628.0,Região de Saúde do Centro
2007.0,,Miranda do Corvo,Município,Total,Total,, pessoas,,13163.0,Região de Saúde do Centro
2007.0,,Miranda do Douro,Município,Total,Total,, pessoas,,7730.0,Região de Saúde Norte
2007.0,,Mirandela,Município,Total,Total,, pessoas,,24613.0,Região de Saúde Norte
2007.0,,Mogadouro,Município,Total,Total,, pessoas,,10124.0,Região de Saúde Norte
2007.0,,Moimenta da Beira,Município,Total,Total,, pessoas,,10544.0,Região de Saúde do Centro
2007.0,,Moita,Município,Total,Total,, pessoas,,66633.0,Região de Saúde LVT
2007.0,,Monção,Município,Total,Total,, pessoas,,19580.0,Região de Saúde Norte
2007.0,,Monchique,Município,Total,Total,, pessoas,,6350.0,Região de Saúde do Algarve
2007.0,,Mondim de Basto,Município,Total,Total,, pessoas,,7927.0,Região de Saúde Norte
2007.0,,Monforte,Município,Total,Total,, pessoas,,3370.0,Região de Saúde do Alentejo
2007.0,,Montalegre,Município,Total,Total,, pessoas,,11294.0,Região de Saúde Norte
2007.0,,Montemor-o-Novo,Município,Total,Total,, pessoas,,17949.0,Região de Saúde do Alentejo
2007.0,,Montemor-o-Velho,Município,Total,Total,, pessoas,,25941.0,Região de Saúde do Centro
2007.0,,Montijo,Município,Total,Total,, pessoas,,47477.0,Região de Saúde LVT
2007.0,,Mora,Município,Total,Total,, pessoas,,5270.0,Região de Saúde do Alentejo
2007.0,,Mortágua,Município,Total,Total,, pessoas,,9898.0,Região de Saúde do Centro
2007.0,,Moura,Município,Total,Total,, pessoas,,15669.0,Região de Saúde do Alentejo
2007.0,,Mourão,Município,Total,Total,, pessoas,,2844.0,Região de Saúde do Alentejo
2007.0,,Murça,Município,Total,Total,, pessoas,,6237.0,Região de Saúde Norte
2007.0,,Murtosa,Município,Total,Total,, pessoas,,10322.0,Região de Saúde do Centro
2007.0,,Nazaré,Município,Total,Total,, pessoas,,15132.0,Região de Saúde LVT
2007.0,,Nelas,Município,Total,Total,, pessoas,,14209.0,Região de Saúde do Centro
2007.0,,Nisa,Município,Total,Total,, pessoas,,7868.0,Região de Saúde do Alentejo
2007.0,,Nordeste,Município,Total,Total,, pessoas,,5079.0,Região Autónoma dos Açores
2007.0,,Óbidos,Município,Total,Total,, pessoas,,11515.0,Região de Saúde LVT
2007.0,,Odemira,Município,Total,Total,, pessoas,,26218.0,Região de Saúde do Alentejo
2007.0,,Odivelas,Município,Total,Total,, pessoas,,141055.0,Região de Saúde LVT
2007.0,,Oeiras,Município,Total,Total,, pessoas,,169394.0,Região de Saúde LVT
2007.0,,Oleiros,Município,Total,Total,, pessoas,,6029.0,Região de Saúde do Centro
2007.0,,Olhão,Município,Total,Total,, pessoas,,43940.0,Região de Saúde do Algarve
2007.0,,Oliveira de Azeméis,Município,Total,Total,, pessoas,,69895.0,Região de Saúde do Centro
2007.0,,Oliveira de Frades,Município,Total,Total,, pessoas,,10392.0,Região de Saúde do Centro
2007.0,,Oliveira do Bairro,Município,Total,Total,, pessoas,,22502.0,Região de Saúde do Centro
2007.0,,Oliveira do Hospital,Município,Total,Total,, pessoas,,21361.0,Região de Saúde do Centro
2007.0,,Ourém,Município,Total,Total,, pessoas,,46285.0,Região de Saúde LVT
2007.0,,Ourique,Município,Total,Total,, pessoas,,5682.0,Região de Saúde do Alentejo
2007.0,,Ovar,Município,Total,Total,, pessoas,,55607.0,Região de Saúde do Centro
2007.0,,Paços de Ferreira,Município,Total,Total,, pessoas,,55784.0,Região de Saúde Norte
2007.0,,Palmela,Município,Total,Total,, pessoas,,60115.0,Região de Saúde LVT
2007.0,,Pampilhosa da Serra,Município,Total,Total,, pessoas,,4756.0,Região de Saúde do Centro
2007.0,,Paredes,Município,Total,Total,, pessoas,,86587.0,Região de Saúde Norte
2007.0,,Paredes de Coura,Município,Total,Total,, pessoas,,9348.0,Região de Saúde Norte
2007.0,,Pedrógão Grande,Município,Total,Total,, pessoas,,4079.0,Região de Saúde LVT
2007.0,,Penacova,Município,Total,Total,, pessoas,,15785.0,Região de Saúde do Centro
2007.0,,Penafiel,Município,Total,Total,, pessoas,,72819.0,Região de Saúde Norte
2007.0,,Penalva do Castelo,Município,Total,Total,, pessoas,,8331.0,Região de Saúde do Centro
2007.0,,Penamacor,Município,Total,Total,, pessoas,,6024.0,Região de Saúde do Centro
2007.0,,Penedono,Município,Total,Total,, pessoas,,3137.0,Região de Saúde do Centro
2007.0,,Penela,Município,Total,Total,, pessoas,,6168.0,Região de Saúde do Centro
2007.0,,Peniche,Município,Total,Total,, pessoas,,27797.0,Região de Saúde LVT
2007.0,,Peso da Régua,Município,Total,Total,, pessoas,,17816.0,Região de Saúde Norte
2007.0,,Pinhel,Município,Total,Total,, pessoas,,10112.0,Região de Saúde do Centro
2007.0,,Pombal,Município,Total,Total,, pessoas,,55946.0,Região de Saúde LVT
2007.0,,Ponta Delgada,Município,Total,Total,, pessoas,,68233.0,Região Autónoma dos Açores
2007.0,,Ponta do Sol,Município,Total,Total,, pessoas,,8726.0,Região Autónoma da Madeira
2007.0,,Ponte da Barca,Município,Total,Total,, pessoas,,12422.0,Região de Saúde Norte
2007.0,,Ponte de Lima,Município,Total,Total,, pessoas,,44150.0,Região de Saúde Norte
2007.0,,Ponte de Sor,Município,Total,Total,, pessoas,,17240.0,Região de Saúde do Alentejo
2007.0,,Portalegre,Município,Total,Total,, pessoas,,25409.0,Região de Saúde do Alentejo
2007.0,,Portel,Município,Total,Total,, pessoas,,6698.0,Região de Saúde do Alentejo
2007.0,,Portimão,Município,Total,Total,, pessoas,,52441.0,Região de Saúde do Algarve
2007.0,,Porto,Município,Total,Total,, pessoas,,247006.0,Região de Saúde Norte
2007.0,,Porto de Mós,Município,Total,Total,, pessoas,,24408.0,Região de Saúde LVT
2007.0,,Porto Moniz,Município,Total,Total,, pessoas,,2805.0,Região Autónoma da Madeira
2007.0,,Porto Santo,Município,Total,Total,, pessoas,,5212.0,Região Autónoma da Madeira
2007.0,,Póvoa de Lanhoso,Município,Total,Total,, pessoas,,22377.0,Região de Saúde Norte
2007.0,,Póvoa de Varzim,Município,Total,Total,, pessoas,,63939.0,Região de Saúde Norte
2007.0,,Povoação,Município,Total,Total,, pessoas,,6485.0,Região Autónoma dos Açores
2007.0,,Proença-a-Nova,Município,Total,Total,, pessoas,,8797.0,Região de Saúde do Centro
2007.0,,Redondo,Município,Total,Total,, pessoas,,7137.0,Região de Saúde do Alentejo
2007.0,,Reguengos de Monsaraz,Município,Total,Total,, pessoas,,11028.0,Região de Saúde do Alentejo
2007.0,,Resende,Município,Total,Total,, pessoas,,11780.0,Região de Saúde do Centro
2007.0,,Ribeira Brava,Município,Total,Total,, pessoas,,13291.0,Região Autónoma da Madeira
2007.0,,Ribeira de Pena,Município,Total,Total,, pessoas,,6901.0,Região de Saúde Norte
2007.0,,Ribeira Grande,Município,Total,Total,, pessoas,,31025.0,Região Autónoma dos Açores
2007.0,,Rio Maior,Município,Total,Total,, pessoas,,21268.0,Região de Saúde LVT
2007.0,,Sabrosa,Município,Total,Total,, pessoas,,6611.0,Região de Saúde Norte
2007.0,,Sabugal,Município,Total,Total,, pessoas,,13338.0,Região de Saúde do Centro
2007.0,,Salvaterra de Magos,Município,Total,Total,, pessoas,,21714.0,Região de Saúde LVT
2007.0,,Santa Comba Dão,Município,Total,Total,, pessoas,,11911.0,Região de Saúde do Centro
2007.0,,Santa Cruz,Município,Total,Total,, pessoas,,39193.0,Região Autónoma da Madeira
2007.0,,Santa Cruz da Graciosa,Município,Total,Total,, pessoas,,4534.0,Região Autónoma dos Açores
2007.0,,Santa Cruz das Flores,Município,Total,Total,, pessoas,,2368.0,Região Autónoma dos Açores
2007.0,,Santa Maria da Feira,Município,Total,Total,, pessoas,,139543.0,Região de Saúde do Centro
2007.0,,Santa Marta de Penaguião,Município,Total,Total,, pessoas,,7785.0,Região de Saúde Norte
2007.0,,Santana,Município,Total,Total,, pessoas,,8117.0,Região Autónoma da Madeira
2007.0,,Santarém,Município,Total,Total,, pessoas,,63023.0,Região de Saúde LVT
2007.0,,Santiago do Cacém,Município,Total,Total,, pessoas,,30262.0,Região de Saúde LVT
2007.0,,Santo Tirso,Município,Total,Total,, pessoas,,72567.0,Região de Saúde Norte
2007.0,,São Brás de Alportel,Município,Total,Total,, pessoas,,10449.0,Região de Saúde do Algarve
2007.0,,São João da Madeira,Município,Total,Total,, pessoas,,21727.0,Região de Saúde do Centro
2007.0,,São João da Pesqueira,Município,Total,Total,, pessoas,,8188.0,Região de Saúde do Centro
2007.0,,São Pedro do Sul,Município,Total,Total,, pessoas,,17540.0,Região de Saúde do Centro
2007.0,,São Roque do Pico,Município,Total,Total,, pessoas,,3461.0,Região Autónoma dos Açores
2007.0,,São Vicente,Município,Total,Total,, pessoas,,5932.0,Região Autónoma da Madeira
2007.0,,Sardoal,Município,Total,Total,, pessoas,,4017.0,Região de Saúde LVT
2007.0,,Sátão,Município,Total,Total,, pessoas,,12802.0,Região de Saúde do Centro
2007.0,,Seia,Município,Total,Total,, pessoas,,25856.0,Região de Saúde do Centro
2007.0,,Seixal,Município,Total,Total,, pessoas,,156181.0,Região de Saúde LVT
2007.0,,Sernancelhe,Município,Total,Total,, pessoas,,5875.0,Região de Saúde do Centro
2007.0,,Serpa,Município,Total,Total,, pessoas,,16097.0,Região de Saúde do Alentejo
2007.0,,Sertã,Município,Total,Total,, pessoas,,16220.0,Região de Saúde do Centro
2007.0,,Sesimbra,Município,Total,Total,, pessoas,,45951.0,Região de Saúde LVT
2007.0,,Setúbal,Município,Total,Total,, pessoas,,119216.0,Região de Saúde LVT
2007.0,,Sever do Vouga,Município,Total,Total,, pessoas,,12688.0,Região de Saúde do Centro
2007.0,,Silves,Município,Total,Total,, pessoas,,36131.0,Região de Saúde do Algarve
2007.0,,Sines,Município,Total,Total,, pessoas,,14071.0,Região de Saúde LVT
2007.0,,Sintra,Município,Total,Total,, pessoas,,374526.0,Região de Saúde LVT
2007.0,,Sobral de Monte Agraço,Município,Total,Total,, pessoas,,9831.0,Região de Saúde LVT
2007.0,,Soure,Município,Total,Total,, pessoas,,19865.0,Região de Saúde do Centro
2007.0,,Sousel,Município,Total,Total,, pessoas,,5326.0,Região de Saúde do Alentejo
2007.0,,Tábua,Município,Total,Total,, pessoas,,12288.0,Região de Saúde do Centro
2007.0,,Tabuaço,Município,Total,Total,, pessoas,,6506.0,Região de Saúde do Centro
2007.0,,Tarouca,Município,Total,Total,, pessoas,,8221.0,Região de Saúde do Centro
2007.0,,Tavira,Município,Total,Total,, pessoas,,25891.0,Região de Saúde do Algarve
2007.0,,Terras de Bouro,Município,Total,Total,, pessoas,,7681.0,Região de Saúde Norte
2007.0,,Tomar,Município,Total,Total,, pessoas,,41559.0,Região de Saúde LVT
2007.0,,Tondela,Município,Total,Total,, pessoas,,29804.0,Região de Saúde do Centro
2007.0,,Torre de Moncorvo,Município,Total,Total,, pessoas,,9027.0,Região de Saúde Norte
2007.0,,Torres Novas,Município,Total,Total,, pessoas,,36971.0,Região de Saúde LVT
2007.0,,Torres Vedras,Município,Total,Total,, pessoas,,77666.0,Região de Saúde LVT
2007.0,,Trancoso,Município,Total,Total,, pessoas,,10220.0,Região de Saúde do Centro
2007.0,,Trofa,Município,Total,Total,, pessoas,,38860.0,Região de Saúde Norte
2007.0,,Vagos,Município,Total,Total,, pessoas,,22685.0,Região de Saúde do Centro
2007.0,,Vale de Cambra,Município,Total,Total,, pessoas,,23615.0,Região de Saúde do Centro
2007.0,,Valença,Município,Total,Total,, pessoas,,14192.0,Região de Saúde Norte
2007.0,,Valongo,Município,Total,Total,, pessoas,,92090.0,Região de Saúde Norte
2007.0,,Valpaços,Município,Total,Total,, pessoas,,17884.0,Região de Saúde Norte
2007.0,,Velas,Município,Total,Total,, pessoas,,5512.0,Região Autónoma dos Açores
2007.0,,Vendas Novas,Município,Total,Total,, pessoas,,11864.0,Região de Saúde do Alentejo
2007.0,,Viana do Alentejo,Município,Total,Total,, pessoas,,5761.0,Região de Saúde do Alentejo
2007.0,,Viana do Castelo,Município,Total,Total,, pessoas,,89561.0,Região de Saúde Norte
2007.0,,Vidigueira,Município,Total,Total,, pessoas,,6012.0,Região de Saúde do Alentejo
2007.0,,Vieira do Minho,Município,Total,Total,, pessoas,,13643.0,Região de Saúde Norte
2007.0,,Vila da Praia da Vitória,Município,Total,Total,, pessoas,,20915.0,Região Autónoma dos Açores
2007.0,,Vila de Rei,Município,Total,Total,, pessoas,,3465.0,Região de Saúde do Centro
2007.0,,Vila do Bispo,Município,Total,Total,, pessoas,,5310.0,Região de Saúde do Algarve
2007.0,,Vila do Conde,Município,Total,Total,, pessoas,,78473.0,Região de Saúde Norte
2007.0,,Vila do Porto,Município,Total,Total,, pessoas,,5595.0,Região Autónoma dos Açores
2007.0,,Vila Flor,Município,Total,Total,, pessoas,,7134.0,Região de Saúde Norte
2007.0,,Vila Franca de Xira,Município,Total,Total,, pessoas,,132843.0,Região de Saúde LVT
2007.0,,Vila Franca do Campo,Município,Total,Total,, pessoas,,11232.0,Região Autónoma dos Açores
2007.0,,Vila Nova da Barquinha,Município,Total,Total,, pessoas,,7442.0,Região de Saúde LVT
2007.0,,Vila Nova de Cerveira,Município,Total,Total,, pessoas,,9198.0,Região de Saúde Norte
2007.0,,Vila Nova de Famalicão,Município,Total,Total,, pessoas,,133182.0,Região de Saúde Norte
2007.0,,Vila Nova de Foz Côa,Município,Total,Total,, pessoas,,7724.0,Região de Saúde do Centro
2007.0,,Vila Nova de Gaia,Município,Total,Total,, pessoas,,300436.0,Região de Saúde Norte
2007.0,,Vila Nova de Paiva,Município,Total,Total,, pessoas,,5500.0,Região de Saúde do Centro
2007.0,,Vila Nova de Poiares,Município,Total,Total,, pessoas,,7216.0,Região de Saúde do Centro
2007.0,,Vila Pouca de Aguiar,Município,Total,Total,, pessoas,,13856.0,Região de Saúde Norte
2007.0,,Vila Real,Município,Total,Total,, pessoas,,51651.0,Região de Saúde Norte
2007.0,,Vila Real de Santo António,Município,Total,Total,, pessoas,,18807.0,Região de Saúde do Algarve
2007.0,,Vila Velha de Ródão,Município,Total,Total,, pessoas,,3705.0,Região de Saúde do Centro
2007.0,,Vila Verde,Município,Total,Total,, pessoas,,47974.0,Região de Saúde Norte
2007.0,,Vila Viçosa,Município,Total,Total,, pessoas,,8548.0,Região de Saúde do Alentejo
2007.0,,Vimioso,Município,Total,Total,, pessoas,,4891.0,Região de Saúde Norte
2007.0,,Vinhais,Município,Total,Total,, pessoas,,9645.0,Região de Saúde Norte
2007.0,,Viseu,Município,Total,Total,, pessoas,,97861.0,Região de Saúde do Centro
2007.0,,Vizela,Município,Total,Total,, pessoas,,23627.0,Região de Saúde Norte
2007.0,,Vouzela,Município,Total,Total,, pessoas,,11050.0,Região de Saúde do Centro
2008.0,,Abrantes,Município,Total,Total,, pessoas,,40107.0,Região de Saúde LVT
2008.0,,Águeda,Município,Total,Total,, pessoas,,48223.0,Região de Saúde do Centro
2008.0,,Aguiar da Beira,Município,Total,Total,, pessoas,,5674.0,Região de Saúde do Centro
2008.0,,Alandroal,Município,Total,Total,, pessoas,,6028.0,Região de Saúde do Alentejo
2008.0,,Albergaria-a-Velha,Município,Total,Total,, pessoas,,25223.0,Região de Saúde do Centro
2008.0,,Albufeira,Município,Total,Total,, pessoas,,38895.0,Região de Saúde do Algarve
2008.0,,Alcácer do Sal,Município,Total,Total,, pessoas,,13328.0,Região de Saúde LVT
2008.0,,Alcanena,Município,Total,Total,, pessoas,,14069.0,Região de Saúde LVT
2008.0,,Alcobaça,Município,Total,Total,, pessoas,,56803.0,Região de Saúde LVT
2008.0,,Alcochete,Município,Total,Total,, pessoas,,16629.0,Região de Saúde LVT
2008.0,,Alcoutim,Município,Total,Total,, pessoas,,3085.0,Região de Saúde do Algarve
2008.0,,Alenquer,Município,Total,Total,, pessoas,,42546.0,Região de Saúde LVT
2008.0,,Alfândega da Fé,Município,Total,Total,, pessoas,,5303.0,Região de Saúde Norte
2008.0,,Alijó,Município,Total,Total,, pessoas,,12494.0,Região de Saúde Norte
2008.0,,Aljezur,Município,Total,Total,, pessoas,,5760.0,Região de Saúde do Algarve
2008.0,,Aljustrel,Município,Total,Total,, pessoas,,9518.0,Região de Saúde do Alentejo
2008.0,,Almada,Município,Total,Total,, pessoas,,171758.0,Região de Saúde LVT
2008.0,,Almeida,Município,Total,Total,, pessoas,,7536.0,Região de Saúde do Centro
2008.0,,Almeirim,Município,Total,Total,, pessoas,,23173.0,Região de Saúde LVT
2008.0,,Almodôvar,Município,Total,Total,, pessoas,,7606.0,Região de Saúde do Alentejo
2008.0,,Alpiarça,Município,Total,Total,, pessoas,,7823.0,Região de Saúde LVT
2008.0,,Alter do Chão,Município,Total,Total,, pessoas,,3680.0,Região de Saúde do Alentejo
2008.0,,Alvaiázere,Município,Total,Total,, pessoas,,7536.0,Região de Saúde LVT
2008.0,,Alvito,Município,Total,Total,, pessoas,,2566.0,Região de Saúde do Alentejo
2008.0,,Amadora,Município,Total,Total,, pessoas,,175373.0,Região de Saúde LVT
2008.0,,Amarante,Município,Total,Total,, pessoas,,57351.0,Região de Saúde Norte
2008.0,,Amares,Município,Total,Total,, pessoas,,18937.0,Região de Saúde Norte
2008.0,,Anadia,Município,Total,Total,, pessoas,,29784.0,Região de Saúde do Centro
2008.0,,Angra do Heroísmo,Município,Total,Total,, pessoas,,35648.0,Região Autónoma dos Açores
2008.0,,Ansião,Município,Total,Total,, pessoas,,13338.0,Região de Saúde LVT
2008.0,,Arcos de Valdevez,Município,Total,Total,, pessoas,,23409.0,Região de Saúde Norte
2008.0,,Arganil,Município,Total,Total,, pessoas,,12498.0,Região de Saúde do Centro
2008.0,,Armamar,Município,Total,Total,, pessoas,,6598.0,Região de Saúde do Centro
